id,host_since,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
10598753,2013-2016,f,Los Gatos,37.235,-121.96154,Private room,Couple,1.0,1.0,500.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10598926,2013-2016,t,San Jose,37.30429,-122.02501,Private room,Couple,1.0,1.0,81.0,10,1125,3,5.0,5.0,5.0,5.0,5.0,5.0,0.04
10616091,2013-2016,f,Santa Clara,37.39376,-121.95797,Private room,Couple,1.0,1.0,500.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10958941,2013-2016,f,San Jose,37.37188,-121.86899,Private room,Couple,1.0,1.0,175.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10616643,2013-2016,t,San Jose,37.33207,-121.7742,Private room,Couple,1.0,2.0,65.0,2,1125,112,4.93,4.93,5.0,4.95,4.84,4.91,1.45
10961124,2013-2016,f,Los Altos,37.39713,-122.11937,Private room,Single,1.0,1.0,89.0,25,1125,69,4.93,4.93,4.91,4.98,4.93,4.93,0.91
10616975,2013-2016,t,San Jose,37.33016,-121.77426,Private room,Couple,1.0,2.0,62.0,2,1125,119,4.97,4.97,4.96,4.97,4.87,4.93,1.61
10970566,2013-2016,f,Mountain View,37.40669,-122.08801,Entire home/apt,Small groups,2.0,2.0,277.0,3,30,42,4.9,4.93,5.0,4.95,4.93,4.74,0.57
10632869,2013-2016,f,Palo Alto,37.45001,-122.16273,Private room,Couple,1.0,1.0,104.0,2,1124,214,4.97,4.98,4.98,4.99,4.98,4.93,2.79
10635268,2013-2016,f,Santa Clara,37.35521,-121.96566,Private room,Single,1.0,1.0,50.0,1,1125,242,4.72,4.84,4.76,4.88,4.87,4.79,3.12
10637376,2013-2016,t,Cupertino,37.32235,-122.0055,Entire home/apt,Couple,2.0,2.0,138.0,4,1125,171,4.94,4.98,4.94,4.98,4.97,4.92,2.49
10654084,2013-2016,f,Sunnyvale,37.38734,-121.99058,Entire home/apt,Medium groups,3.0,5.0,,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10994358,2013-2016,t,San Jose,37.28542,-121.89596,Entire home/apt,Small groups,2.0,3.0,152.0,2,1125,58,4.93,4.93,4.91,5.0,4.74,4.88,0.76
10656148,2013-2016,t,San Jose,37.32185,-121.94745,Entire home/apt,Small groups,2.0,2.0,288.0,2,28,340,4.93,4.95,4.94,4.98,4.96,4.78,4.38
10664064,2013-2016,f,San Jose,37.33081,-121.87395,Entire home/apt,Small groups,1.6826220231077575,1.0,400.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10996467,2013-2016,t,San Jose,37.3562,-121.88609,Entire home/apt,Small groups,2.0,3.0,210.0,31,1125,52,4.81,4.92,4.94,4.85,4.58,4.85,0.67
10673940,2013-2016,t,Mountain View,37.40258,-122.08355,Entire home/apt,Medium groups,3.0,5.0,424.0,3,1125,162,4.94,4.98,4.99,4.96,4.94,4.88,2.45
10676932,2013-2016,f,Unincorporated Areas,37.22205,-121.83833,Private room,Couple,1.0,1.0,299.0,3,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11010620,2013-2016,f,Santa Clara,37.39974,-121.96613,Private room,Couple,1.0,1.0,75.0,1,1125,58,4.74,4.83,4.62,4.83,4.88,4.74,0.76
11011129,2013-2016,f,Santa Clara,37.3992,-121.96618,Private room,Couple,1.0,1.0,89.0,1,1125,47,4.6,4.64,4.33,4.84,4.91,4.65,0.61
10701338,2013-2016,f,Palo Alto,37.40843,-122.10848,Entire home/apt,Small groups,1.0,2.0,232.0,3,1125,35,4.69,4.89,4.66,4.79,4.78,4.72,0.45
10707353,2013-2016,f,Santa Clara,37.36666,-121.97539,Entire home/apt,Small groups,2.0,2.0,,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11023646,2013-2016,f,San Jose,37.29551,-121.94906,Entire home/apt,Medium groups,1.0,3.0,,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11023946,2013-2016,f,Santa Clara,37.3301,-121.95479,Entire home/apt,Small groups,2.0,2.0,,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10710282,2013-2016,f,Palo Alto,37.43233,-122.14544,Entire home/apt,Small groups,1.0,2.0,240.0,2,1125,25,4.6,4.58,4.67,4.92,4.75,4.33,0.34
11033056,2013-2016,f,San Jose,37.31002,-121.90591,Private room,Couple,1.0,1.0,70.0,1,1125,3,5.0,5.0,5.0,5.0,5.0,5.0,0.08
11035926,2013-2016,f,San Jose,37.3796,-121.84085,Private room,Couple,1.0,1.0,250.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10724330,2009-2012,f,Palo Alto,37.44105,-122.15606,Entire home/apt,Couple,1.6826220231077575,1.0,165.0,3,60,95,4.85,4.88,4.91,4.82,4.95,4.68,1.26
11038453,2013-2016,f,San Jose,37.3216,-121.94625,Entire home/apt,Small groups,2.0,2.0,318.0,2,1125,65,4.89,4.86,4.88,5.0,4.97,4.77,0.89
10748105,2009-2012,f,San Jose,37.30354,-121.82956,Private room,Couple,1.0,1.0,110.0,1,5,1,0.0,4.810538068334666,4.754580306698938,4.844059725585132,4.81085821899379,4.700320150659118,0.02
11040436,2013-2016,t,other,36.99575,-121.56515,Private room,Couple,1.0,1.0,70.0,1,1125,158,4.99,4.99,5.0,4.99,4.97,4.93,2.1
10749299,2013-2016,f,San Jose,37.35171,-121.79387,Private room,Couple,1.0,1.0,174.0,7,1125,55,4.69,4.74,4.68,4.74,4.69,4.63,0.74
10750762,2013-2016,f,San Jose,37.4082,-121.93628,Entire home/apt,Small groups,1.0,1.0,900.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11040894,2013-2016,t,Sunnyvale,37.34094,-122.04667,Entire home/apt,Small groups,1.6826220231077575,2.0,120.0,7,1125,134,4.7,4.8,4.52,4.91,4.92,4.64,1.77
10751333,2013-2016,t,San Jose,37.34518,-121.86749,Entire home/apt,Small groups,2.0,2.0,169.0,2,1125,275,4.91,4.95,4.87,4.99,4.69,4.86,3.56
11061133,2009-2012,t,Palo Alto,37.44754,-122.15642,Entire home/apt,Couple,1.6826220231077575,1.0,157.0,4,360,43,4.65,4.95,4.84,4.93,5.0,4.4,0.57
10751720,2013-2016,f,Sunnyvale,37.35474,-122.01592,Entire home/apt,Couple,1.6826220231077575,1.0,265.0,1,1125,249,4.73,4.79,4.81,4.8,4.79,4.67,3.25
11069497,2013-2016,t,Palo Alto,37.41318,-122.1338,Entire home/apt,Medium groups,4.0,6.0,498.0,3,1125,69,4.78,4.87,4.81,4.72,4.75,4.61,0.93
10752061,2013-2016,f,San Jose,37.29616,-121.92617,Entire home/apt,Small groups,2.0,2.0,800.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10755714,2013-2016,f,Campbell,37.29582,-121.94086,Private room,Couple,1.0,1.0,100.0,2,1125,11,4.78,4.56,5.0,4.89,4.89,4.78,0.14
10758500,2013-2016,t,San Jose,37.32368,-121.92823,Private room,Couple,1.0,1.0,49.0,1,1125,363,4.82,4.88,4.8,4.91,4.85,4.83,9.12
11126594,2013-2016,t,San Jose,37.42722,-121.9694,Private room,Single,1.0,1.0,52.0,59,1000,12,5.0,5.0,4.92,5.0,4.92,5.0,0.16
11183866,2013-2016,f,other,37.37082,-122.14656,Entire home/apt,Couple,1.0,1.0,199.0,3,1125,140,4.94,4.98,4.96,4.96,4.91,4.86,1.82
10767700,2013-2016,f,San Jose,37.37898,-121.8958,Private room,Single,1.0,1.0,88.0,30,150,2,5.0,5.0,5.0,5.0,5.0,5.0,0.03
11221021,2009-2012,t,Palo Alto,37.40424,-122.12568,Private room,Single,1.0,1.0,54.0,2,1125,39,4.56,4.54,4.46,4.74,4.9,4.62,0.89
11301083,2009-2012,f,Saratoga,37.2826,-122.02205,Private room,Single,1.0,1.0,125.0,31,31,1,5.0,5.0,5.0,5.0,5.0,5.0,0.02
10768157,2013-2016,f,San Jose,37.37851,-121.89562,Private room,Single,1.0,1.0,88.0,30,150,4,5.0,5.0,5.0,5.0,5.0,5.0,0.07
11418799,2013-2016,f,San Jose,37.25148,-121.85535,Private room,Couple,1.0,1.0,98.0,7,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10768576,2013-2016,f,San Jose,37.3789,-121.89517,Private room,Couple,1.0,1.0,135.0,30,150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10772810,2013-2016,f,Santa Clara,37.40096,-121.95507,Entire home/apt,Medium groups,2.0,3.0,,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11547006,2013-2016,t,San Jose,37.36601,-121.81555,Private room,Couple,1.0,1.0,43.0,2,1125,9,4.67,4.78,4.44,5.0,4.67,4.67,0.16
11552844,2013-2016,f,Saratoga,37.25846,-122.03566,Entire home/apt,Couple,1.6826220231077575,1.0,109.0,2,90,63,4.65,4.82,4.77,4.95,4.9,4.66,0.85
10773949,2013-2016,t,San Jose,37.30615,-121.95235,Entire home/apt,Couple,1.0,1.0,165.0,2,28,141,4.96,4.98,4.98,5.0,4.94,4.91,1.84
10773980,2009-2012,f,Palo Alto,37.42249,-122.15275,Private room,Couple,1.0,1.0,157.0,1,5,7,4.86,5.0,4.86,5.0,5.0,5.0,0.1
11608024,2013-2016,f,other,37.35733,-122.1184,Private room,Single,1.0,1.0,149.0,2,30,5,5.0,5.0,5.0,5.0,5.0,5.0,0.11
10782516,2013-2016,f,Santa Clara,37.40044,-121.94879,Private room,Couple,1.0,1.0,,2,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11612449,2013-2016,f,Palo Alto,37.41928,-122.15519,Entire home/apt,Medium groups,3.0,4.0,875.0,7,28,4,5.0,5.0,5.0,5.0,5.0,4.75,0.06
10784061,2013-2016,t,San Jose,37.3653,-121.77357,Entire home/apt,Couple,1.0,1.0,68.0,31,1125,98,4.94,4.95,4.95,5.0,4.78,4.96,1.26
11638020,2013-2016,f,San Jose,37.30385,-121.9192,Private room,Couple,1.0,2.0,77.0,30,93,112,4.96,4.95,4.96,4.95,4.94,4.94,1.47
10785194,2013-2016,f,San Jose,37.2726,-121.93421,Entire home/apt,Small groups,2.0,2.0,360.0,3,1125,13,4.85,4.77,5.0,4.92,4.92,4.62,0.34
10791813,2013-2016,f,San Jose,37.35579,-121.89673,Private room,Small groups,1.0,1.0,,2,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10794588,2013-2016,f,San Jose,37.28538,-121.89285,Entire home/apt,Couple,1.6826220231077575,2.0,475.0,1,2,48,4.85,4.91,4.89,4.94,5.0,4.77,0.62
10804287,2013-2016,f,Santa Clara,37.35185,-121.94962,Entire home/apt,Small groups,2.0,2.0,,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10808730,2013-2016,f,Santa Clara,37.39791,-121.95513,Entire home/apt,Small groups,1.0,1.0,,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11638569,2013-2016,f,San Jose,37.2303,-121.81342,Private room,Single,1.0,1.0,52.0,5,1125,21,4.8,4.9,4.85,5.0,5.0,4.84,0.28
10810567,2013-2016,t,other,37.1437,-121.61908,Entire home/apt,Couple,1.0,1.0,135.0,1,25,100,4.99,4.99,4.99,4.97,4.96,4.94,1.3
11639398,2013-2016,f,San Jose,37.37976,-121.86235,Private room,Single,1.0,1.0,57.0,4,1125,65,4.66,4.88,4.63,4.86,4.81,4.73,0.85
10810814,2013-2016,f,San Jose,37.27099,-121.89931,Entire home/apt,Small groups,2.0,4.0,,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11654193,2013-2016,f,Sunnyvale,37.39825,-122.00901,Private room,Couple,1.0,1.0,84.0,10,182,71,4.87,4.81,4.91,4.93,4.93,4.86,0.94
10811159,2013-2016,t,Campbell,37.28331,-121.92898,Entire home/apt,Couple,1.6826220231077575,1.0,125.0,2,1125,311,4.89,4.95,4.89,4.98,4.95,4.88,4.08
11753055,2013-2016,f,Sunnyvale,37.35614,-122.01579,Entire home/apt,Couple,1.6826220231077575,1.0,265.0,1,1125,151,4.71,4.8,4.81,4.84,4.84,4.74,2.06
10812146,2013-2016,t,San Jose,37.26762,-121.93139,Private room,Couple,1.0,1.0,65.0,1,27,166,4.92,4.96,4.96,4.97,4.95,4.95,2.22
10812891,2013-2016,f,Santa Clara,37.33373,-121.96461,Entire home/apt,Medium groups,3.0,2.0,,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11803586,2013-2016,f,San Jose,37.23176,-121.81619,Private room,Couple,1.0,1.0,121.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10813765,2013-2016,t,other,37.2307,-121.99443,Entire home/apt,Small groups,1.6826220231077575,2.0,147.0,2,1125,313,4.98,4.98,4.98,5.0,4.98,4.93,4.16
11852752,2013-2016,f,Santa Clara,37.39668,-121.96502,Private room,Single,1.0,1.0,75.0,30,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10813851,2013-2016,f,San Jose,37.30685,-121.9089,Entire home/apt,Medium groups,2.0,3.0,,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11888260,2013-2016,f,Palo Alto,37.41827,-122.15256,Entire home/apt,Medium groups,4.0,4.0,499.0,2,90,23,5.0,5.0,5.0,5.0,4.95,4.76,0.33
10814736,2013-2016,f,Santa Clara,37.34322,-121.98108,Private room,Couple,1.0,1.0,175.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11891157,2013-2016,t,Palo Alto,37.430706,-122.15049,Entire home/apt,Couple,1.0,1.0,188.0,3,1125,101,4.92,4.96,4.97,4.95,4.95,4.76,1.35
11903282,2013-2016,t,Unincorporated Areas,37.11132,-121.89656,Entire home/apt,Couple,1.0,1.0,331.0,1,1125,656,4.97,4.98,4.93,5.0,4.99,4.85,8.77
10815199,2013-2016,t,other,37.06597,-121.69878,Entire home/apt,Medium groups,5.0,7.0,,2,1125,72,4.92,4.94,4.79,5.0,4.87,4.73,1.0
11919195,2013-2016,t,Mountain View,37.39044,-122.07499,Entire home/apt,Couple,1.0,1.0,171.0,3,1125,59,5.0,4.98,5.0,5.0,4.97,4.81,1.19
10830511,2009-2012,f,Saratoga,37.27583,-122.01225,Entire home/apt,Medium groups,4.0,4.0,,4,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10830598,2013-2016,t,Campbell,37.29064,-121.94963,Private room,Small groups,1.0,1.0,121.0,2,1125,36,4.94,4.97,4.94,4.94,4.89,4.89,0.53
11949320,2013-2016,t,Milpitas,37.4039,-121.89575,Entire home/apt,Small groups,1.0,2.0,109.0,30,1125,127,4.89,4.91,4.91,4.92,4.83,4.83,1.67
10832838,2013-2016,f,San Jose,37.29869,-121.91211,Entire home/apt,Couple,1.6826220231077575,1.0,513.0,1,20,150,4.96,4.98,4.99,4.98,4.93,4.91,1.93
10835300,2013-2016,f,San Jose,37.32245,-121.94694,Entire home/apt,Small groups,1.0,1.0,680.0,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11989476,2013-2016,f,San Jose,37.23009,-121.8135,Private room,Single,1.0,1.0,54.0,5,1125,19,4.95,4.89,4.89,4.95,4.89,4.95,0.26
10835640,2013-2016,f,San Jose,37.34341,-121.89822,Private room,Single,1.0,1.0,98.0,3,1125,2,4.5,5.0,5.0,5.0,5.0,5.0,0.03
10836531,2013-2016,f,San Jose,37.34671,-121.8895,Entire home/apt,Small groups,2.0,2.0,599.0,5,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12073828,2013-2016,t,San Jose,37.38272,-121.84003,Entire home/apt,Small groups,1.0,1.0,78.0,11,1125,9,4.89,5.0,4.78,5.0,4.89,4.89,0.12
10839542,2013-2016,f,Santa Clara,37.33642,-121.97073,Private room,Couple,1.0,1.0,325.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12075634,2013-2016,f,San Jose,37.37749,-121.87775,Private room,Single,1.0,1.0,190.0,1,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,0.03
10863562,2013-2016,f,San Jose,37.2996,-121.93357,Private room,Single,1.0,1.0,75.0,1,1125,19,4.89,4.89,5.0,4.95,4.95,4.89,0.26
12090789,2013-2016,f,San Jose,37.39413,-121.84466,Private room,Single,1.0,1.0,39.0,30,180,8,4.75,5.0,4.63,5.0,4.71,4.86,0.12
10864338,2013-2016,f,San Jose,37.32264,-121.9401,Entire home/apt,Small groups,3.0,3.0,175.0,180,180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10865423,2013-2016,f,Los Altos,37.39481,-122.10297,Private room,Single,1.0,1.0,175.0,1,1125,97,4.96,4.98,4.98,4.98,4.96,4.89,1.31
10875750,2013-2016,f,San Jose,37.34447,-121.92858,Entire home/apt,Couple,1.0,1.0,75.0,10,180,56,4.8,4.88,4.67,4.96,4.92,4.85,0.72
10876240,2013-2016,t,San Jose,37.2661,-121.93116,Private room,Couple,1.0,1.0,50.0,1,27,153,4.94,4.98,4.94,4.99,4.95,4.96,1.98
10877623,2013-2016,t,San Jose,37.26828,-121.92926,Private room,Couple,1.0,1.0,50.0,1,27,71,4.99,5.0,4.96,4.96,4.92,4.94,0.92
12190894,2013-2016,t,Palo Alto,37.41038,-122.12129,Private room,Single,1.0,1.0,77.0,1,1125,8,5.0,4.88,5.0,5.0,4.88,4.75,0.11
10879912,2013-2016,f,Palo Alto,37.44898,-122.15672,Entire home/apt,Small groups,2.0,3.0,335.0,3,7,25,4.68,4.92,4.6,5.0,5.0,4.72,0.41
12206301,2009-2012,t,Cupertino,37.33193,-122.02507,Entire home/apt,Medium groups,4.0,4.0,175.0,31,365,40,4.98,5.0,4.98,4.98,4.98,4.95,0.54
10885191,2013-2016,f,Santa Clara,37.33755,-121.93499,Entire home/apt,Small groups,2.0,3.0,,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10888086,2013-2016,f,San Jose,37.34589,-121.89842,Private room,Single,1.0,1.0,89.0,4,365,7,4.8,5.0,5.0,5.0,5.0,5.0,0.09
12229046,2013-2016,f,Santa Clara,37.36762,-121.99281,Private room,Single,1.0,1.0,78.0,1,1125,17,4.88,5.0,4.82,4.82,4.82,4.88,0.23
10890500,2013-2016,f,Santa Clara,37.32609,-121.96797,Private room,Couple,1.0,1.0,450.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10900561,2013-2016,t,San Jose,37.37666,-121.84532,Entire home/apt,Couple,1.6826220231077575,1.0,83.0,30,1125,9,5.0,5.0,4.78,5.0,4.78,4.67,0.18
12231082,2013-2016,f,Santa Clara,37.36716,-121.99242,Private room,Single,1.0,1.0,78.0,1,1125,59,4.85,4.95,4.78,4.97,4.95,4.74,0.82
10900802,2013-2016,t,San Jose,37.29703,-121.9616,Entire home/apt,Small groups,2.0,2.0,187.0,30,365,52,4.94,4.92,4.94,4.96,4.9,4.88,0.67
12276426,2013-2016,f,San Jose,37.27066,-121.88316,Entire home/apt,Small groups,2.0,2.0,200.0,1,1125,24,4.55,4.75,4.85,4.67,4.95,4.67,0.32
10905986,2009-2012,f,Cupertino,37.32952,-122.04859,Private room,Single,1.0,1.0,64.0,30,1125,32,4.9,4.94,4.84,4.94,4.94,4.87,0.41
12294828,2013-2016,f,other,37.23681,-121.98003,Entire home/apt,Small groups,2.0,2.0,108.0,5,1125,66,4.75,4.72,4.66,4.97,4.98,4.77,0.9
12298070,2013-2016,f,other,37.11688,-121.64988,Entire home/apt,Small groups,3.0,4.0,130.0,1,1125,70,4.72,4.83,4.78,4.78,4.9,4.78,0.94
10907296,2009-2012,f,San Jose,37.38944,-121.85289,Entire home/apt,Couple,1.0,1.0,99.0,3,180,25,4.84,4.88,4.92,4.96,4.79,4.67,0.33
10907542,2013-2016,f,Unincorporated Areas,37.37781,-121.79831,Entire home/apt,Medium groups,4.0,4.0,,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12326134,2009-2012,f,Mountain View,37.4019,-122.06294,Entire home/apt,Small groups,1.0,3.0,129.0,28,1125,38,4.39,4.63,4.5,4.76,4.66,4.38,0.51
10911159,2013-2016,f,Sunnyvale,37.38043,-122.02545,Entire home/apt,Small groups,1.0,1.0,79.0,31,1125,87,4.43,4.54,4.24,4.68,4.73,4.57,1.12
10912061,2013-2016,t,Santa Clara,37.40685,-121.95801,Private room,Couple,1.0,1.0,92.0,1,1125,94,4.87,4.92,4.91,4.96,4.93,4.81,1.24
10920023,2013-2016,f,Campbell,37.28141,-121.93623,Entire home/apt,Medium groups,2.0,4.0,,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12359305,2013-2016,f,Palo Alto,37.44753,-122.15659,Entire home/apt,Small groups,1.0,1.0,225.0,1,1125,94,4.8,4.92,4.86,4.99,5.0,4.64,1.27
10929290,2013-2016,f,San Jose,37.34312,-121.8905,Shared room,Single,1.0,2.0503137606454507,400.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12360665,2013-2016,f,Mountain View,37.39795,-122.10028,Private room,Couple,1.0,1.0,70.0,2,120,24,4.88,4.88,4.67,4.96,4.96,4.75,0.33
12390057,2013-2016,f,Palo Alto,37.4236,-122.1499,Entire home/apt,Small groups,1.0,2.0,123.0,2,1125,84,4.63,4.82,4.63,4.85,4.92,4.73,1.13
10929303,2013-2016,t,Los Gatos,37.22495,-121.98113,Private room,Couple,1.0,1.0,83.0,1,1125,115,4.91,4.97,4.98,4.98,4.98,4.86,1.49
10929526,2013-2016,t,San Jose,37.32149,-121.9211,Private room,Couple,1.0,1.0,70.0,1,1125,14,4.79,4.86,4.71,4.86,4.93,4.64,0.36
12394154,2013-2016,f,San Jose,37.39413,-121.84466,Private room,Single,1.0,1.0,26.0,90,200,13,4.67,4.91,4.82,4.9,4.9,4.9,0.18
10929882,2013-2016,t,San Jose,37.32203,-121.92079,Private room,Couple,1.0,1.0,60.0,1,1125,30,4.87,4.93,4.83,4.97,4.9,4.93,0.4
12430753,2013-2016,f,San Jose,37.38053,-121.89715,Entire home/apt,Small groups,3.0,3.0,300.0,30,150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10930927,2013-2016,t,Sunnyvale,37.36701,-122.01031,Private room,Couple,1.0,2.0,70.0,2,28,100,4.99,4.99,4.99,5.0,4.94,4.96,1.45
10942653,2013-2016,t,Palo Alto,37.42329,-122.13247,Private room,Single,1.0,1.0,98.0,25,200,29,4.93,4.93,4.97,5.0,4.97,4.9,0.4
12432756,2013-2016,f,San Jose,37.38016,-121.89588,Private room,Single,1.0,1.0,100.0,30,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10947263,2013-2016,f,Santa Clara,37.39755,-121.94344,Entire home/apt,Small groups,2.0,3.0,217.0,1,1125,15,4.8,5.0,4.8,5.0,5.0,4.8,1.94
12473694,2013-2016,f,other,37.39767,-122.0123,Private room,Single,1.0,1.0,72.0,1,7,11,4.8,4.9,4.4,5.0,5.0,4.7,0.16
10955848,2013-2016,t,San Jose,37.32084,-121.91173,Entire home/apt,Single,1.0,1.0,130.0,20,80,29,4.97,4.93,4.83,5.0,4.9,4.9,0.48
13147889,2013-2016,t,Santa Clara,37.32931,-121.97093,Private room,Couple,1.0,1.0,90.0,30,100,59,5.0,5.0,5.0,5.0,4.91,4.96,0.81
13238201,2009-2012,f,San Jose,37.39292,-121.82999,Entire home/apt,Medium groups,4.0,5.0,415.0,3,90,91,4.6,4.71,4.64,4.84,4.78,4.69,1.25
12511665,2013-2016,f,Sunnyvale,37.3592,-122.04712,Entire home/apt,Small groups,3.0,3.0,349.0,31,1125,7,4.29,4.0,4.43,4.14,4.71,4.43,0.09
12567572,2013-2016,f,other,36.96775,-121.38012,Entire home/apt,Medium groups,2.0,2.0,249.0,2,180,43,4.69,4.76,4.64,4.95,4.78,4.39,0.59
13266604,2013-2016,t,San Jose,37.27785,-121.91299,Private room,Single,1.0,1.0,59.0,2,120,33,4.94,4.91,4.79,5.0,4.91,4.94,0.45
13360872,2013-2016,t,Santa Clara,37.33078,-121.96891,Private room,Couple,1.0,1.0,85.0,30,100,43,4.98,5.0,4.98,5.0,4.95,4.93,0.59
12707304,2013-2016,f,Palo Alto,37.44384,-122.15191,Entire home/apt,Single,1.6826220231077575,1.0,115.0,7,1125,18,4.22,4.44,3.78,4.67,4.89,4.06,0.29
12709410,2013-2016,f,Palo Alto,37.44366,-122.15203,Entire home/apt,Couple,1.6826220231077575,2.0,125.0,5,1125,14,4.43,4.43,4.14,4.43,5.0,4.46,0.21
12709893,2013-2016,f,Palo Alto,37.4503,-122.16423,Entire home/apt,Single,1.0,1.0,125.0,5,1125,17,4.29,4.24,4.18,4.59,4.88,4.0,0.33
12710658,2013-2016,f,Palo Alto,37.44657,-122.15683,Entire home/apt,Couple,1.0,1.0,125.0,5,1125,4,4.0,5.0,4.25,5.0,5.0,4.25,0.07
13361592,2013-2016,f,Los Gatos,37.22299,-121.95369,Entire home/apt,Couple,1.0,2.0,183.0,30,1125,4,5.0,5.0,5.0,5.0,5.0,5.0,0.05
12737040,2013-2016,f,Palo Alto,37.44674,-122.15728,Entire home/apt,Couple,1.0,1.0,120.0,3,1125,5,4.6,4.2,4.0,4.4,5.0,4.2,0.24
13362279,2013-2016,f,Los Gatos,37.24698,-121.95894,Entire home/apt,Small groups,2.0,2.0,175.0,2,365,2,5.0,5.0,5.0,5.0,5.0,5.0,1.0
12737421,2013-2016,f,Palo Alto,37.44851,-122.15572,Entire home/apt,Couple,1.0,1.0,125.0,5,1125,24,4.42,4.71,4.58,4.71,4.96,4.58,0.38
12737555,2013-2016,f,Palo Alto,37.44864,-122.15607,Entire home/apt,Small groups,2.0,3.0,159.0,5,1125,24,4.0,4.04,3.71,4.17,4.88,3.79,0.34
12739048,2013-2016,f,Palo Alto,37.44701,-122.15533,Entire home/apt,Small groups,2.0,1.0,235.0,6,1125,38,4.39,4.62,4.49,4.59,5.0,4.54,0.54
13370199,2013-2016,f,San Jose,37.31846,-121.93449,Entire home/apt,Small groups,2.0,3.0,235.0,2,90,196,4.84,4.95,4.87,4.95,4.86,4.8,2.69
13395285,2013-2016,f,Palo Alto,37.44834,-122.15478,Entire home/apt,Small groups,2.0,3.0,195.0,5,1125,59,4.12,4.53,4.19,4.44,4.98,4.27,0.83
12761625,2013-2016,f,Palo Alto,37.44838,-122.16354,Entire home/apt,Single,1.6826220231077575,1.0,105.0,5,1125,29,4.17,4.79,4.31,4.07,4.9,4.38,0.39
12762400,2013-2016,f,Palo Alto,37.4434,-122.15336,Entire home/apt,Couple,1.0,1.0,99.0,4,1125,4,4.75,4.5,3.75,4.75,5.0,4.5,0.28
12781985,2013-2016,t,Cupertino,37.31956,-122.00537,Entire home/apt,Small groups,1.0,2.0,130.0,30,180,126,4.93,4.94,4.94,4.98,4.97,4.91,1.76
13466297,2013-2016,f,Palo Alto,37.43862,-122.15704,Private room,Couple,1.6826220231077575,1.0,140.0,2,30,151,4.92,4.96,4.96,4.93,4.89,4.85,2.08
12782851,2013-2016,f,Palo Alto,37.44525,-122.15216,Entire home/apt,Single,1.6826220231077575,1.0,89.0,7,1125,10,4.3,4.4,4.2,4.5,5.0,4.1,0.19
12791433,2013-2016,f,San Jose,37.35208,-121.8787,Entire home/apt,Small groups,2.0,2.0,180.0,1,90,2,5.0,5.0,5.0,5.0,5.0,5.0,1.2
